上場企業,じょうじょうきぎょう,Publicly listed company,<ruby>多数<rt>たすう</rt></ruby>の<ruby>上場企業<rt>じょうじょうきぎょう</rt></ruby>は、<ruby>株主<rt>かぶぬし</rt></ruby>の<ruby>利益<rt>りえき</rt></ruby>を<ruby>最優先<rt>さいゆうせん</rt></ruby>に<ruby>考<rt>かんが</rt></ruby>える<ruby>必要<rt>ひつよう</rt></ruby>があります。,Many publicly listed companies need to prioritize the interests of their shareholders.
金融,きんゆう,Finance,<ruby>金融<rt>きんゆう</rt></ruby><ruby>市場<rt>しじょう</rt></ruby>の<ruby>変動<rt>へんどう</rt></ruby>が<ruby>経済<rt>けいざい</rt></ruby><ruby>全体<rt>ぜんたい</rt></ruby>に<ruby>与<rt>あた</rt></ruby>える<ruby>影響<rt>えいきょう</rt></ruby>は<ruby>無視<rt>むし</rt></ruby>できません。,The fluctuations in the financial market cannot be ignored when considering their impact on the overall economy.
公務員,こうむいん,Civil servant,<ruby>公務員<rt>こうむいん</rt></ruby>としての<ruby>誠実<rt>せいじつ</rt></ruby>な<ruby>働<rt>はたら</rt></ruby>きが<ruby>市民<rt>しみん</rt></ruby>の<ruby>信頼<rt>しんらい</rt></ruby>を<ruby>築<rt>きず</rt></ruby>く<ruby>鍵<rt>かぎ</rt></ruby>となります。,A civil servant's sincere work is key to building citizens' trust.
コンサル,コンサル,Consultant,<ruby>彼<rt>かれ</rt></ruby>はコンサルとして<ruby>企業<rt>きぎょう</rt></ruby>の<ruby>成長<rt>せいちょう</rt></ruby><ruby>戦略<rt>せんりゃく</rt></ruby>に<ruby>貢献<rt>こうけん</rt></ruby>しています。,He contributes to companies' growth strategies as a consultant.
経営者,けいえいしゃ,Manager/Executive,<ruby>優<rt>すぐ</rt></ruby>れた<ruby>経営者<rt>けいえいしゃ</rt></ruby>は、<ruby>常<rt>つね</rt></ruby>に<ruby>変化<rt>へんか</rt></ruby>する<ruby>市場<rt>しじょう</rt></ruby>に<ruby>適応<rt>てきおう</rt></ruby>できる<ruby>人<rt>ひと</rt></ruby>です。,A good manager is someone who can adapt to the ever-changing market.
役員,やくいん,Executive/Officer,<ruby>会社<rt>かいしゃ</rt></ruby>の<ruby>役員<rt>やくいん</rt></ruby>は<ruby>経営<rt>けいえい</rt></ruby><ruby>方針<rt>ほうしん</rt></ruby>を<ruby>決定<rt>けってい</rt></ruby>する<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>役割<rt>やくわり</rt></ruby>を<ruby>担<rt>にな</rt></ruby>っています。,The company's executives play a crucial role in determining management policies.
大手企業,おおてきぎょう,Major company,<ruby>大手企業<rt>おおてきぎょう</rt></ruby>は、<ruby>世界中<rt>せかいじゅう</rt></ruby>で<ruby>競争力<rt>きょうそうりょく</rt></ruby>を<ruby>持<rt>も</rt></ruby>つ<ruby>製品<rt>せいひん</rt></ruby>を<ruby>提供<rt>ていきょう</rt></ruby>しています。,Major companies provide competitive products worldwide.
大手外資,おおてがいし,Major foreign capital company,<ruby>大手外資<rt>おおてがいし</rt></ruby>の<ruby>参入<rt>さんにゅう</rt></ruby>が<ruby>国内市場<rt>こくないしじょう</rt></ruby>に<ruby>新<rt>あたら</rt></ruby>たな<ruby>刺激<rt>しげき</rt></ruby>を<ruby>与<rt>あた</rt></ruby>えました。,The entry of major foreign capital companies has brought new stimulus to the domestic market.
大手商社,おおてしょうしゃ,Major trading company,<ruby>大手商社<rt>おおてしょうしゃ</rt></ruby>は、<ruby>世界中<rt>せかいじゅう</rt></ruby>のネットワークを<ruby>活用<rt>かつよう</rt></ruby>してビジネスを<ruby>展開<rt>てんかい</rt></ruby>しています。,Major trading companies conduct business using their global networks.
外資金融,がいしきんゆう,Foreign finance,<ruby>外資金融<rt>がいしきんゆう</rt></ruby>の<ruby>影響力<rt>えいきょうりょく</rt></ruby>が<ruby>国内<rt>こくない</rt></ruby>の<ruby>金融政策<rt>きんゆうせいさく</rt></ruby>にも<ruby>及<rt>およ</rt></ruby>んでいます。,The influence of foreign finance extends to domestic financial policies.
医師,いし,Doctor,<ruby>医師<rt>いし</rt></ruby>は<ruby>患者<rt>かんじゃ</rt></ruby>の<ruby>健康<rt>けんこう</rt></ruby>を<ruby>守<rt>まも</rt></ruby>るために<ruby>日々<rt>ひび</rt></ruby><ruby>努力<rt>どりょく</rt></ruby>しています。,Doctors strive daily to protect the health of their patients.
看護師,かんごし,Nurse,<ruby>看護師<rt>かんごし</rt></ruby>は<ruby>患者<rt>かんじゃ</rt></ruby>の<ruby>世話<rt>せわ</rt></ruby>を<ruby>通<rt>とお</rt></ruby>して<ruby>多<rt>おお</rt></ruby>くの<ruby>笑顔<rt>えがお</rt></ruby>を<ruby>生<rt>う</rt></ruby>み<ruby>出<rt>だ</rt></ruby>します。,Nurses create many smiles by caring for patients.
薬剤師,やくざいし,Pharmacist,<ruby>薬剤師<rt>やくざいし</rt></ruby>は<ruby>薬<rt>くすり</rt></ruby>の<ruby>調合<rt>ちょうごう</rt></ruby>と<ruby>患者<rt>かんじゃ</rt></ruby>への<ruby>説明<rt>せつめい</rt></ruby>を<ruby>担当<rt>たんとう</rt></ruby>しています。,Pharmacists are responsible for preparing medications and explaining them to patients.
弁護士,べんごし,Lawyer,<ruby>弁護士<rt>べんごし</rt></ruby>は<ruby>依頼人<rt>いらいにん</rt></ruby>の<ruby>権利<rt>けんり</rt></ruby>を<ruby>守<rt>まも</rt></ruby>るために<ruby>法廷<rt>ほうてい</rt></ruby>で<ruby>戦<rt>たたか</rt></ruby>います。,Lawyers fight in court to protect their clients' rights.
公認会計士,こうにんかいけいし,Certified Public Accountant,<ruby>公認会計士<rt>こうにんかいけいし</rt></ruby>は<ruby>企業<rt>きぎょう</rt></ruby>の<ruby>財務<rt>ざいむ</rt></ruby><ruby>報告<rt>ほうこく</rt></ruby>を<ruby>正確<rt>せいかく</rt></ruby>に<ruby>監査<rt>かんさ</rt></ruby>します。,Certified Public Accountants accurately audit companies' financial reports.
パイロット,パイロット,Pilot,パイロットは<ruby>安全<rt>あんぜん</rt></ruby>に<ruby>飛行機<rt>ひこうき</rt></ruby>を<ruby>操縦<rt>そうじゅう</rt></ruby>する<ruby>技術<rt>ぎじゅつ</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>です。,Pilots need the skills to safely operate aircraft.
客室乗務員,きゃくしつじょうむいん,Flight Attendant,<ruby>客室乗務員<rt>きゃくしつじょうむいん</rt></ruby>は<ruby>乗客<rt>じょうきゃく</rt></ruby>の<ruby>安全<rt>あんぜん</rt></ruby>と<ruby>快適<rt>かいてき</rt></ruby>な<ruby>旅<rt>たび</rt></ruby>を<ruby>確保<rt>かくほ</rt></ruby>します。,Flight attendants ensure the safety and comfort of passengers during their journey.
広告,こうこく,Advertisement,<ruby>広告<rt>こうこく</rt></ruby>は<ruby>消費者<rt>しょうひしゃ</rt></ruby>に<ruby>製品<rt>せいひん</rt></ruby>を<ruby>知<rt>し</rt></ruby>らせるための<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>手段<rt>しゅだん</rt></ruby>です。,Advertisements are an important means to inform consumers about products.
マスコミ,マスコミ,Mass media,マスコミは<ruby>社会<rt>しゃかい</rt></ruby>の<ruby>動向<rt>どうこう</rt></ruby>を<ruby>把握<rt>はあく</rt></ruby>する<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>役割<rt>やくわり</rt></ruby>を<ruby>担<rt>にな</rt></ruby>っています。,The mass media plays an important role in understanding societal trends.
教育関連,きょういくかんれん,Education-related,<ruby>教育関連<rt>きょういくかんれん</rt></ruby>の<ruby>職業<rt>しょくぎょう</rt></ruby>は<ruby>未来<rt>みらい</rt></ruby>を<ruby>育<rt>そだ</rt></ruby>てる<ruby>責任<rt>せきにん</rt></ruby>があります。,Education-related professions have the responsibility of nurturing the future.
IT関連,アイティーかんれん,IT-related,<ruby>IT関連<rt>アイティーかんれん</rt></ruby>の<ruby>技術<rt>ぎじゅつ</rt></ruby>は<ruby>日々<rt>ひび</rt></ruby><ruby>進化<rt>しんか</rt></ruby>しており、<ruby>新<rt>あたら</rt></ruby>しい<ruby>発見<rt>はっけん</rt></ruby>が<ruby>次々<rt>つぎつぎ</rt></ruby>と<ruby>生<rt>う</rt></ruby>まれています。,"IT-related technologies are evolving daily, with new discoveries constantly being made."
食品関連,しょくひんかんれん,Food-related,<ruby>食品関連<rt>しょくひんかんれん</rt></ruby>の<ruby>安全<rt>あんぜん</rt></ruby><ruby>基準<rt>きじゅん</rt></ruby>は<ruby>厳<rt>きび</rt></ruby>しく<ruby>管理<rt>かんり</rt></ruby>されています。,Food-related safety standards are strictly managed.
旅行関係,りょこうかんけい,Travel-related,<ruby>旅行関係<rt>りょこうかんけい</rt></ruby>の<ruby>仕事<rt>しごと</rt></ruby>は<ruby>多<rt>おお</rt></ruby>くの<ruby>人<rt>ひと</rt></ruby>に<ruby>感動<rt>かんどう</rt></ruby>を<ruby>与<rt>あた</rt></ruby>える<ruby>機会<rt>きかい</rt></ruby>を<ruby>提供<rt>ていきょう</rt></ruby>します。,Travel-related jobs offer opportunities to inspire many people.
製薬,せいやく,Pharmaceutical,<ruby>製薬<rt>せいやく</rt></ruby><ruby>会社<rt>かいしゃ</rt></ruby>は<ruby>新薬<rt>しんやく</rt></ruby>の<ruby>開発<rt>かいはつ</rt></ruby>に<ruby>力<rt>ちから</rt></ruby>を<ruby>入<rt>い</rt></ruby>れています。,Pharmaceutical companies are focusing on the development of new drugs.
保険,ほけん,Insurance,<ruby>保険<rt>ほけん</rt></ruby>は<ruby>予期<rt>よき</rt></ruby>せぬ<ruby>事態<rt>じたい</rt></ruby>に<ruby>備<rt>そな</rt></ruby>えるための<ruby>重要<rt>じゅうよう</rt></ruby>な<ruby>手段<rt>しゅだん</rt></ruby>です。,Insurance is an important means of preparing for unforeseen circumstances.
不動産,ふどうさん,Real estate,<ruby>不動産<rt>ふどうさん</rt></ruby><ruby>業界<rt>ぎょうかい</rt></ruby>は<ruby>市場<rt>しじょう</rt></ruby>の<ruby>変動<rt>へんどう</rt></ruby>に<ruby>敏感<rt>びんかん</rt></ruby>です。,The real estate industry is sensitive to market fluctuations.
建築関連,けんちくかんれん,Construction-related,<ruby>建築関連<rt>けんちくかんれん</rt></ruby>の<ruby>職業<rt>しょくぎょう</rt></ruby>は<ruby>創造力<rt>そうぞうりょく</rt></ruby>と<ruby>技術<rt>ぎじゅつ</rt></ruby>が<ruby>求<rt>もと</rt></ruby>められます。,Construction-related professions require creativity and technical skills.
通信,つうしん,Telecommunications,<ruby>通信<rt>つうしん</rt></ruby>の<ruby>進化<rt>しんか</rt></ruby>により、<ruby>世界<rt>せかい</rt></ruby>は<ruby>ますます<rt></rt></ruby><ruby>近<rt>ちか</rt></ruby>く<ruby>感<rt>かん</rt></ruby>じられるようになっています。,The evolution of telecommunications is making the world feel increasingly closer.
流通,りゅうつう,Distribution,<ruby>流通<rt>りゅうつう</rt></ruby><ruby>業界<rt>ぎょうかい</rt></ruby>は、<ruby>商品<rt>しょうひん</rt></ruby>を<ruby>迅速<rt>じんそく</rt></ruby>に<ruby>顧客<rt>こきゃく</rt></ruby>に<ruby>届<rt>とど</rt></ruby>けることを<ruby>目標<rt>もくひょう</rt></ruby>にしています。,The distribution industry aims to deliver products to customers quickly.
WEB業界,ウェブぎょうかい,Web industry,<ruby>WEB業界<rt>ウェブぎょうかい</rt></ruby>は<ruby>常<rt>つね</rt></ruby>に<ruby>新<rt>あたら</rt></ruby>しい<ruby>技術<rt>ぎじゅつ</rt></ruby>に<ruby>適応<rt>てきおう</rt></ruby>する<ruby>必要<rt>ひつよう</rt></ruby>があります。,The web industry constantly needs to adapt to new technologies.
ブライダル,ブライダル,Bridal,ブライダルの<ruby>仕事<rt>しごと</rt></ruby>は<ruby>人生<rt>じんせい</rt></ruby>の<ruby>特別<rt>とくべつ</rt></ruby>な<ruby>日<rt>ひ</rt></ruby>を<ruby>演出<rt>えんしゅつ</rt></ruby>する<ruby>喜<rt>よろこ</rt></ruby>びに<ruby>溢<rt>あふ</rt></ruby>れています。,Bridal work is filled with the joy of orchestrating the most special day in people's lives.
クリエイター,クリエイター,Creator,クリエイターは<ruby>独自<rt>どくじ</rt></ruby>の<ruby>発想<rt>はっそう</rt></ruby>で<ruby>新<rt>あたら</rt></ruby>しい<ruby>価値<rt>かち</rt></ruby>を<ruby>創<rt>つく</rt></ruby>り<ruby>出<rt>だ</rt></ruby>します。,Creators bring new value into existence with their unique ideas.
接客業,せっきゃくぎょう,Hospitality,<ruby>接客業<rt>せっきゃくぎょう</rt></ruby>は<ruby>顧客<rt>こきゃく</rt></ruby>の<ruby>満足<rt>まんぞく</rt></ruby>を<ruby>第一<rt>だいいち</rt></ruby>に<ruby>考<rt>かんが</rt></ruby>えます。,The hospitality industry prioritizes customer satisfaction.
受付,うけつけ,Receptionist,<ruby>受付<rt>うけつけ</rt></ruby>は<ruby>会社<rt>かいしゃ</rt></ruby>の<ruby>顔<rt>かお</rt></ruby>として<ruby>訪問者<rt>ほうもんしゃ</rt></ruby>を<ruby>迎<rt>むか</rt></ruby>えます。,Receptionists welcome visitors as the face of the company.
調理師,ちょうりし,Chef,<ruby>調理師<rt>ちょうりし</rt></ruby>は<ruby>食材<rt>しょくざい</rt></ruby>を<ruby>使<rt>つか</rt></ruby>って<ruby>美味<rt>おい</rt></ruby>しい<ruby>料理<rt>りょうり</rt></ruby>を<ruby>作<rt>つく</rt></ruby>ります。,Chefs use ingredients to create delicious dishes.
栄養士,えいようし,Nutritionist,<ruby>栄養士<rt>えいようし</rt></ruby>は<ruby>健康<rt>けんこう</rt></ruby>のための<ruby>食事<rt>しょくじ</rt></ruby><ruby>指導<rt>しどう</rt></ruby>を<ruby>行<rt>おこな</rt></ruby>います。,Nutritionists provide dietary guidance for health.
アパレル,アパレル,Apparel,アパレルの<ruby>業界<rt>ぎょうかい</rt></ruby>は<ruby>流行<rt>りゅうこう</rt></ruby>を<ruby>敏感<rt>びんかん</rt></ruby>に<ruby>察知<rt>さっち</rt></ruby>します。,The apparel industry is sensitive to trends.
ショップ,ショップ,Shop,ショップでは<ruby>多<rt>おお</rt></ruby>くの<ruby>商品<rt>しょうひん</rt></ruby>が<ruby>並<rt>なら</rt></ruby>べられています。,Shops have many products lined up.
美容関係,びようかんけい,Beauty-related,<ruby>美容関係<rt>びようかんけい</rt></ruby>の<ruby>仕事<rt>しごと</rt></ruby>は<ruby>人々<rt>ひとびと</rt></ruby>の<ruby>美<rt>うつく</rt></ruby>しさを<ruby>引<rt>ひ</rt></ruby>き<ruby>出<rt>だ</rt></ruby>します。,Beauty-related jobs enhance people's beauty.
エンターテインメント,エンターテインメント,Entertainment,エンターテインメントは<ruby>多<rt>おお</rt></ruby>くの<ruby>人<rt>ひと</rt></ruby>に<ruby>喜<rt>よろこ</rt></ruby>びと<ruby>感動<rt>かんどう</rt></ruby>を<ruby>与<rt>あた</rt></ruby>えます。,Entertainment brings joy and inspiration to many people.
アナウンサー,アナウンサー,Announcer,アナウンサーは<ruby>正確<rt>せいかく</rt></ruby>な<ruby>情報<rt>じょうほう</rt></ruby>を<ruby>視聴者<rt>しちょうしゃ</rt></ruby>に<ruby>伝<rt>つた</rt></ruby>える<ruby>役割<rt>やくわり</rt></ruby>があります。,Announcers have the role of conveying accurate information to viewers.
芸能,げいのう,Entertainment industry,<ruby>芸能<rt>げいのう</rt></ruby><ruby>界<rt>かい</rt></ruby>は<ruby>常<rt>つね</rt></ruby>に<ruby>新<rt>あたら</rt></ruby>しい<ruby>才能<rt>さいのう</rt></ruby>を<ruby>発掘<rt>はっくつ</rt></ruby>しています。,The entertainment industry is constantly discovering new talents.
モデル,モデル,Model,モデルは<ruby>最新<rt>さいしん</rt></ruby>のファッションを<ruby>披露<rt>ひろう</rt></ruby>します。,Models showcase the latest fashion.
イベントコンパニオン,イベントコンパニオン,Event companion,イベントコンパニオンは<ruby>来場者<rt>らいじょうしゃ</rt></ruby>に<ruby>製品<rt>せいひん</rt></ruby>の<ruby>説明<rt>せつめい</rt></ruby>を<ruby>行<rt>おこな</rt></ruby>います。,Event companions provide product explanations to attendees.
スポーツ選手,スポーツせんしゅ,Athlete,スポーツ<ruby>選手<rt>せんしゅ</rt></ruby>は<ruby>日々<rt>ひび</rt></ruby><ruby>練習<rt>れんしゅう</rt></ruby>に<ruby>励<rt>はげ</rt></ruby>んで<ruby>技術<rt>ぎじゅつ</rt></ruby>を<ruby>磨<rt>みが</rt></ruby>きます。,Athletes practice daily to hone their skills.
秘書,ひしょ,Secretary,<ruby>秘書<rt>ひしょ</rt></ruby>は<ruby>上司<rt>じょうし</rt></ruby>の<ruby>業務<rt>ぎょうむ</rt></ruby>を<ruby>効率的<rt>こうりつてき</rt></ruby>にサポートします。,Secretaries efficiently support their superiors' tasks.
事務員,じむいん,Clerk,<ruby>事務員<rt>じむいん</rt></ruby>は<ruby>会社<rt>かいしゃ</rt></ruby>の<ruby>書類<rt>しょるい</rt></ruby>を<ruby>整理<rt>せいり</rt></ruby>し、<ruby>情報<rt>じょうほう</rt></ruby>を<ruby>管理<rt>かんり</rt></ruby>します。,Clerks organize company documents and manage information.
福祉,ふくし,Welfare,<ruby>福祉<rt>ふくし</rt></ruby>の<ruby>制度<rt>せいど</rt></ruby>は<ruby>社会<rt>しゃかい</rt></ruby>の<ruby>支援<rt>しえん</rt></ruby>を<ruby>提供<rt>ていきょう</rt></ruby>します。,Welfare systems provide support to society.
介護,かいご,Caregiving,<ruby>介護<rt>かいご</rt></ruby>は<ruby>高齢者<rt>こうれいしゃ</rt></ruby>や<ruby>障害者<rt>しょうがいしゃ</rt></ruby>の<ruby>生活<rt>せいかつ</rt></ruby>を<ruby>支<rt>ささ</rt></ruby>えます。,Caregiving supports the lives of the elderly and disabled.
保育士,ほいくし,Nursery teacher,<ruby>保育士<rt>ほいくし</rt></ruby>は<ruby>子供<rt>こども</rt></ruby>の<ruby>成長<rt>せいちょう</rt></ruby>を<ruby>見守<rt>みまも</rt></ruby>る<ruby>役割<rt>やくわり</rt></ruby>を<ruby>担<rt>にな</rt></ruby>います。,Nursery teachers play a role in overseeing children's growth.
会社員,かいしゃいん,Company employee,<ruby>会社員<rt>かいしゃいん</rt></ruby>は<ruby>日々<rt>ひび</rt></ruby>の<ruby>業務<rt>ぎょうむ</rt></ruby>を<ruby>通<rt>とお</rt></ruby>して<ruby>会社<rt>かいしゃ</rt></ruby>の<ruby>成長<rt>せいちょう</rt></ruby>に<ruby>貢献<rt>こうけん</rt></ruby>しています。,Company employees contribute to the growth of the company through their daily tasks.
学生,がくせい,Student,<ruby>学生<rt>がくせい</rt></ruby>は<ruby>新<rt>あたら</rt></ruby>しい<ruby>知識<rt>ちしき</rt></ruby>を<ruby>吸収<rt>きゅうしゅう</rt></ruby>することに<ruby>努<rt>つと</rt></ruby>めています。,Students strive to absorb new knowledge.
自由業,じゆうぎょう,Freelancer,<ruby>自由業<rt>じゆうぎょう</rt></ruby>は<ruby>自分<rt>じぶん</rt></ruby>のペースで<ruby>仕事<rt>しごと</rt></ruby>を<ruby>進<rt>すす</rt></ruby>めることができます。,Freelancers can work at their own pace.
税理士,ぜいりし,Tax accountant,<ruby>税理士<rt>ぜいりし</rt></ruby>は<ruby>企業<rt>きぎょう</rt></ruby>や<ruby>個人<rt>こじん</rt></ruby>の<ruby>税務<rt>ぜいむ</rt></ruby><ruby>申告<rt>しんこく</rt></ruby>を<ruby>指導<rt>しどう</rt></ruby>します。,Tax accountants advise businesses and individuals on tax filings.
エンジニア,エンジニア,Engineer,エンジニアは<ruby>技術<rt>ぎじゅつ</rt></ruby>を<ruby>駆使<rt>くし</rt></ruby>して<ruby>問題<rt>もんだい</rt></ruby>を<ruby>解決<rt>かいけつ</rt></ruby>します。,Engineers solve problems using technology.
建築士,けんちくし,Architect,<ruby>建築士<rt>けんちくし</rt></ruby>は<ruby>創造力<rt>そうぞうりょく</rt></ruby>で<ruby>美<rt>うつく</rt></ruby>しい<ruby>建物<rt>たてもの</rt></ruby>を<ruby>設計<rt>せっけい</rt></ruby>します。,Architects design beautiful buildings with creativity.
美容師,びようし,Hairdresser,<ruby>美容師<rt>びようし</rt></ruby>は<ruby>髪<rt>かみ</rt></ruby>を<ruby>通<rt>とお</rt></ruby>じて<ruby>人々<rt>ひとびと</rt></ruby>の<ruby>魅力<rt>みりょく</rt></ruby>を<ruby>引<rt>ひ</rt></ruby>き<ruby>出<rt>だ</rt></ruby>します。,Hairdressers bring out people's charm through their hair.
歯科医師,しかいし,Dentist,<ruby>歯科医師<rt>しかいし</rt></ruby>は<ruby>患者<rt>かんじゃ</rt></ruby>の<ruby>口腔<rt>こうくう</rt></ruby><ruby>健康<rt>けんこう</rt></ruby>を<ruby>守<rt>まも</rt></ruby>ります。,Dentists protect patients' oral health.
歯科衛生士,しかえいせいし,Dental hygienist,<ruby>歯科衛生士<rt>しかえいせいし</rt></ruby>は<ruby>歯<rt>は</rt></ruby>の<ruby>清掃<rt>せいそう</rt></ruby>と<ruby>予防<rt>よぼう</rt></ruby><ruby>指導<rt>しどう</rt></ruby>を<ruby>行<rt>おこな</rt></ruby>います。,Dental hygienists perform teeth cleaning and provide preventive care guidance.
